"head","word","bar","item","cond","response","rt","subj","tail","ihead","ssp","novel","attest","series","token","type","mr","smean","svar","tri","trimean","ucla","tokcount","typc"
"CC1","jfaszościk",32,"1","CC1-NT2",1,2505,1463253348,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,1.76729559748428,1.43284770320834,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",61,"1","CC1-NT2",3,3430,1463583354,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.44654088050314,2.0081999840777,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",97,"1","CC1-NT2",1,3682,1464542574,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.73584905660377,2.92978266061619,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfażawe",17,"3","CC1-AT7",1,1595,1463155878,"AT7","jf",-2,1,-1,"F",0,0,1.64444444444444,3.05031446540881,5.08606002706791,47.7216810886,50.9956214175436,"10.539","na","na"
"CC1","jfażawe",89,"3","CC1-AT7",1,2490,1464189061,"AT7","jf",-2,1,-1,"F",0,0,1.64444444444444,4.16981132075472,3.28110819202293,47.7216810886,50.9956214175436,"10.539","na","na"
"CC1","jfażawe",56,"3","CC1-AT7",1,2560,1463478140,"AT7","jf",-2,1,-1,"F",0,0,1.64444444444444,2.21383647798742,2.67550354271157,47.7216810886,50.9956214175436,"10.539","na","na"
"CC1","jfażawe",26,"3","CC1-AT7",2,1838,1463223469,"AT7","jf",-2,1,-1,"F",0,0,1.64444444444444,3.30188679245283,3.45259135419155,47.7216810886,50.9956214175436,"10.539","na","na"
"CC1","jfażawe",46,"3","CC1-AT7",1,1456,1463392863,"AT7","jf",-2,1,-1,"F",0,0,1.64444444444444,1.91823899371069,1.79707029695088,47.7216810886,50.9956214175436,"10.539","na","na"
"CC1","jfazijcie",4,"2","CC1-VT5",1,1245,1463066048,"VT5","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0440251572327,1.89045458164159,51.2112144837,50.9956214175436,"10.539","na","na"
"CC1","jfazijcie",14,"2","CC1-VT5",1,2742,1463153213,"VT5","jf",-2,1,-1,"F",0,0,1.64444444444444,4.50314465408805,3.89714194729719,51.2112144837,50.9956214175436,"10.539","na","na"
"CC1","jfazijcie",64,"2","CC1-VT5",1,3563,1463653367,"VT5","jf",-2,1,-1,"F",0,0,1.64444444444444,3.45911949685535,2.56635618183266,51.2112144837,50.9956214175436,"10.539","na","na"
"CC1","jfazijcie",24,"2","CC1-VT5",1,3651,1463212300,"VT5","jf",-2,1,-1,"F",0,0,1.64444444444444,3.08176100628931,2.9869437146724,51.2112144837,50.9956214175436,"10.539","na","na"
"CC1","jfazijcie",15,"2","CC1-VT5",1,1350,1463153889,"VT5","jf",-2,1,-1,"F",0,0,1.64444444444444,3.45911949685535,1.80686251094658,51.2112144837,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",91,"1","CC1-NT10",1,1548,1464341364,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.67924528301887,1.73823740148077,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",11,"1","CC1-NT10",1,2178,1463138891,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,1.92452830188679,1.90566037735849,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",12,"1","CC1-NT10",1,2976,1463139948,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.59119496855346,3.20523843643022,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",10,"1","CC1-NT10",3,5317,1463138729,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.75471698113208,3.27489849534273,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",21,"1","CC1-NT10",3,2561,1463171614,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.25157232704403,3.37934877796354,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",20,"1","CC1-NT10",1,1607,1463170367,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,1.74842767295597,1.54390573998885,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",90,"1","CC1-NT10",1,1425,1464257166,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.27044025157233,2.61627258976196,53.0206636846,50.9956214175436,"10.539","na","na"
"CC1","jfocunek",19,"1","CC1-NT10",2,1890,1463169611,"NT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0440251572327,1.11830268290741,53.0206636846,50.9956214175436,"10.539","na","na"
