step,train_mb_loss,train_mb_mle,train_mb_smoothed_1.0,train_mb_backoff_0.25,dev_loss,dev_smoothed_1.0,dev_backoff_0.25,dev_unseen_c_loss,dev_unseen_c_smoothed_1.0,dev_unseen_c_backoff_0.25,time,batch_size,lr,num_iter
0,4.597506523132324,1.4684057319386155,1.4826576047088418,1.3459784326230924,5.185011386871338,2.6061801668856037,2.4800672832361443,3.6756515502929688,2.687873155431058,2.5588229950016923,0:00:00.069950,256,0.1,220
100,1.608512043952942,1.4366578458097825,1.4479319242803865,1.312548875564974,2.7600226402282715,2.6061801668856037,2.4800672832361443,2.819586753845215,2.687873155431058,2.5588229950016923,0:00:00.223551,256,0.1,220
200,1.4554847478866577,1.3469924036517904,1.3630474579559069,1.2239725047729844,2.7889676094055176,2.6061801668856037,2.4800672832361443,2.8296008110046387,2.687873155431058,2.5588229950016923,0:00:00.218859,256,0.1,220
0,4.893212795257568,1.5567330644307233,1.5697504380762963,1.429513761264135,4.2407145500183105,2.6061801668856037,2.4800672832361443,3.8970773220062256,2.687873155431058,2.5588229950016923,0:00:00.094643,256,0.01,220
100,1.5264568328857422,1.4308610823409085,1.4475804578294655,1.305749109371384,2.7409191131591797,2.6061801668856037,2.4800672832361443,2.876875162124634,2.687873155431058,2.5588229950016923,0:00:00.226936,256,0.01,220
200,1.4894171953201294,1.408590324820466,1.4245804590959117,1.2777015104522336,2.7663354873657227,2.6061801668856037,2.4800672832361443,2.828911542892456,2.687873155431058,2.5588229950016923,0:00:00.225870,256,0.01,220
0,4.2331695556640625,1.5191169383247998,1.5333595268650257,1.3932989307716999,3.833930730819702,2.6061801668856037,2.4800672832361443,3.913259267807007,2.687873155431058,2.5588229950016923,0:00:00.071475,256,0.001,220
100,2.016251564025879,1.5515678328442966,1.5655340464391667,1.4244723809199467,3.22928524017334,2.6061801668856037,2.4800672832361443,3.3214077949523926,2.687873155431058,2.5588229950016923,0:00:00.227183,256,0.001,220
200,1.7072651386260986,1.5125040766281612,1.5250406369337113,1.3873798486132018,2.9969592094421387,2.6061801668856037,2.4800672832361443,3.088862657546997,2.687873155431058,2.5588229950016923,0:00:00.224339,256,0.001,220
0,3.086515188217163,1.5147356861326458,1.525372252311924,1.3862454050229807,3.750582695007324,2.6061801668856037,2.4800672832361443,3.6541242599487305,2.687873155431058,2.5588229950016923,0:00:00.071234,256,0.0001,220
100,2.7485694885253906,1.6193434073106405,1.6311381837383672,1.4933810253055286,3.61846923828125,2.6061801668856037,2.4800672832361443,3.582881212234497,2.687873155431058,2.5588229950016923,0:00:00.227733,256,0.0001,220
200,2.4285080432891846,1.5164409061772346,1.527280540976525,1.3862934577030612,3.540297031402588,2.6061801668856037,2.4800672832361443,3.5224318504333496,2.687873155431058,2.5588229950016923,0:00:00.238895,256,0.0001,220
0,4.823369026184082,1.5194012098474834,1.5340381554659497,1.3925487487147377,4.788110256195068,2.6061801668856037,2.4800672832361443,3.846330165863037,2.687873155431058,2.5588229950016923,0:00:00.068594,512,0.1,110
100,1.6035351753234863,1.5040347354036339,1.5160211271872495,1.3746780575269977,2.978332996368408,2.6061801668856037,2.4800672832361443,2.806093454360962,2.687873155431058,2.5588229950016923,0:00:00.248119,512,0.1,110
0,4.255934715270996,1.5480663353966517,1.5595301166605964,1.4221153355874558,3.9717071056365967,2.6061801668856037,2.4800672832361443,3.7650654315948486,2.687873155431058,2.5588229950016923,0:00:00.069532,512,0.01,110
100,1.6219111680984497,1.5269498726148676,1.5377632251418762,1.4026678512777433,2.7305901050567627,2.6061801668856037,2.4800672832361443,2.8388657569885254,2.687873155431058,2.5588229950016923,0:00:00.248945,512,0.01,110
0,3.9158568382263184,1.5020315351226676,1.5143651591400793,1.3772850282957003,4.110562324523926,2.6061801668856037,2.4800672832361443,4.216724395751953,2.687873155431058,2.5588229950016923,0:00:00.096527,512,0.001,110
100,2.0753836631774902,1.5322420661320384,1.5449853205098083,1.4063056053513765,3.3801677227020264,2.6061801668856037,2.4800672832361443,3.5000483989715576,2.687873155431058,2.5588229950016923,0:00:00.241436,512,0.001,110
0,4.539973258972168,1.4744985769188332,1.4863785714182407,1.3475497492993558,3.9437012672424316,2.6061801668856037,2.4800672832361443,3.740020275115967,2.687873155431058,2.5588229950016923,0:00:00.070186,512,0.0001,110
100,3.964939594268799,1.4542753965754265,1.4679189377793618,1.3253871410635811,3.775493621826172,2.6061801668856037,2.4800672832361443,3.636274814605713,2.687873155431058,2.5588229950016923,0:00:00.248893,512,0.0001,110
0,4.007352828979492,1.5271667466210774,1.540540345438378,1.4012981825370452,4.068493366241455,2.6061801668856037,2.4800672832361443,3.3239669799804688,2.687873155431058,2.5588229950016923,0:00:00.074164,1024,0.1,55
0,5.450555801391602,1.5180655912706493,1.530939502037769,1.3909089924864617,5.350076675415039,2.6061801668856037,2.4800672832361443,5.0723676681518555,2.687873155431058,2.5588229950016923,0:00:00.071110,1024,0.01,55
0,3.5670523643493652,1.503038114579797,1.5152461194546656,1.3780741713093507,3.4513700008392334,2.6061801668856037,2.4800672832361443,3.4908392429351807,2.687873155431058,2.5588229950016923,0:00:00.074570,1024,0.001,55
0,5.768216133117676,1.4757555114601124,1.488870896848245,1.3494123672501015,5.618412971496582,2.6061801668856037,2.4800672832361443,5.19370698928833,2.687873155431058,2.5588229950016923,0:00:00.072176,1024,0.0001,55
0,4.453420639038086,1.4563895345274622,1.470157464512154,1.330306488706098,4.673789978027344,2.6061801668856037,2.4800672832361443,3.754006862640381,2.687873155431058,2.5588229950016923,0:00:00.075283,2048,0.1,27
0,4.633127689361572,1.5316559152644413,1.5444190033125003,1.40484069073298,3.411958932876587,2.6061801668856037,2.4800672832361443,3.4437592029571533,2.687873155431058,2.5588229950016923,0:00:00.075642,2048,0.01,27
0,5.231129169464111,1.548830544374973,1.5614893675519124,1.4199690629575257,5.5965447425842285,2.6061801668856037,2.4800672832361443,5.680691242218018,2.687873155431058,2.5588229950016923,0:00:00.079286,2048,0.001,27
0,4.7104644775390625,1.5039852868914163,1.5182406641206916,1.3790844714884123,5.254541873931885,2.6061801668856037,2.4800672832361443,4.960939407348633,2.687873155431058,2.5588229950016923,0:00:00.103957,2048,0.0001,27
0,4.187567234039307,1.512408098065945,1.526042490337465,1.3865049851859148,3.814685583114624,2.6061801668856037,2.4800672832361443,3.532217264175415,2.687873155431058,2.5588229950016923,0:00:00.085976,4096,0.1,13
0,3.5616064071655273,1.5173325357951866,1.5304971172546822,1.3911016272745858,3.6141133308410645,2.6061801668856037,2.4800672832361443,3.630385160446167,2.687873155431058,2.5588229950016923,0:00:00.084349,4096,0.01,13
0,3.974785327911377,1.5081450890666568,1.5214206715700729,1.3812759870722278,3.7214341163635254,2.6061801668856037,2.4800672832361443,3.632202386856079,2.687873155431058,2.5588229950016923,0:00:00.086771,4096,0.001,13
0,4.086081504821777,1.5179368485158937,1.5309066081206422,1.3922919172141577,3.6529500484466553,2.6061801668856037,2.4800672832361443,3.6516876220703125,2.687873155431058,2.5588229950016923,0:00:00.108778,4096,0.0001,13
