step,train_mb_loss,train_mb_mle,train_mb_smoothed_1.0,train_mb_backoff_0.25,dev_loss,dev_smoothed_1.0,dev_backoff_0.25,dev_unseen_c_loss,dev_unseen_c_smoothed_1.0,dev_unseen_c_backoff_0.25,time,batch_size,lr,num_iter
477,1.7069170475006104,1.4384401869010852,1.451653830349658,1.3208008651088021,3.964590072631836,2.6061801668856037,2.4800672832361443,3.0033154487609863,2.687873155431058,2.5588229950016923,0:00:00.233998,32,0.1,1763
478,1.8215426206588745,1.0822100180411762,1.0933688030937871,0.9628210563325792,3.7329328060150146,2.6061801668856037,2.4800672832361443,2.931891441345215,2.687873155431058,2.5588229950016923,0:00:00.278005,32,0.1,1763
479,4.017831802368164,1.3583717610833346,1.3685209277702104,1.2249596289066715,3.7222788333892822,2.6061801668856037,2.4800672832361443,3.027458429336548,2.687873155431058,2.5588229950016923,0:00:00.323001,32,0.1,1763
480,2.191131114959717,1.4451657328159804,1.4587601764700455,1.3216504458162366,3.736881971359253,2.6061801668856037,2.4800672832361443,3.057323455810547,2.687873155431058,2.5588229950016923,0:00:00.316021,32,0.1,1763
481,2.835552215576172,1.6088911007703641,1.620590296135593,1.4905662640171489,3.708671808242798,2.6061801668856037,2.4800672832361443,3.024646282196045,2.687873155431058,2.5588229950016923,0:00:00.312979,32,0.1,1763
482,2.100839614868164,1.6992853038154596,1.7173991416922085,1.5772298798428457,3.928945302963257,2.6061801668856037,2.4800672832361443,3.0399246215820312,2.687873155431058,2.5588229950016923,0:00:00.300996,32,0.1,1763
483,1.703639030456543,1.592879248259973,1.6056050522865015,1.469727989361416,4.242267608642578,2.6061801668856037,2.4800672832361443,3.0563790798187256,2.687873155431058,2.5588229950016923,0:00:00.363004,32,0.1,1763
484,2.9208829402923584,1.7950663401472142,1.803362053399519,1.6723101124799442,4.519680500030518,2.6061801668856037,2.4800672832361443,3.0266056060791016,2.687873155431058,2.5588229950016923,0:00:00.396000,32,0.1,1763
485,2.0680837631225586,1.3332015450377968,1.3463849729489983,1.2067595808117457,4.866754055023193,2.6061801668856037,2.4800672832361443,2.984236478805542,2.687873155431058,2.5588229950016923,0:00:00.451998,32,0.1,1763
486,1.7830661535263062,1.204755081377066,1.2250972584386886,1.0667634290129442,5.8655548095703125,2.6061801668856037,2.4800672832361443,2.9773497581481934,2.687873155431058,2.5588229950016923,0:00:00.444001,32,0.1,1763
487,4.106228828430176,1.5315974465969027,1.5468613812537881,1.3985351714325907,6.093464374542236,2.6061801668856037,2.4800672832361443,2.9805445671081543,2.687873155431058,2.5588229950016923,0:00:00.284999,32,0.1,1763
488,4.095730781555176,1.3176496200277812,1.3375769329342888,1.2006933481456568,5.7210469245910645,2.6061801668856037,2.4800672832361443,3.0219147205352783,2.687873155431058,2.5588229950016923,0:00:00.286002,32,0.1,1763
489,1.3926427364349365,1.3317414123091131,1.3470024047544291,1.2094637442195417,5.419162273406982,2.6061801668856037,2.4800672832361443,3.12721586227417,2.687873155431058,2.5588229950016923,0:00:00.261995,32,0.1,1763
490,3.979696273803711,1.5624311245540432,1.5738817360316995,1.4349564159163508,5.101174354553223,2.6061801668856037,2.4800672832361443,3.1709749698638916,2.687873155431058,2.5588229950016923,0:00:00.385003,32,0.1,1763
491,1.7979000806808472,1.2276321549044256,1.2403420975699386,1.1031098733596738,4.718480110168457,2.6061801668856037,2.4800672832361443,3.0813217163085938,2.687873155431058,2.5588229950016923,0:00:00.336998,32,0.1,1763
492,3.3888063430786133,1.757380475606442,1.7773482991042404,1.6172094944421682,4.607779502868652,2.6061801668856037,2.4800672832361443,3.025683879852295,2.687873155431058,2.5588229950016923,0:00:00.265001,32,0.1,1763
493,1.623729944229126,1.2360195434678551,1.2523275241334915,1.111819338739428,4.922135829925537,2.6061801668856037,2.4800672832361443,2.994147539138794,2.687873155431058,2.5588229950016923,0:00:00.302005,32,0.1,1763
494,3.2802186012268066,1.2471273874111253,1.2571313199911744,1.124105188673526,5.1872029304504395,2.6061801668856037,2.4800672832361443,2.97383451461792,2.687873155431058,2.5588229950016923,0:00:00.410997,32,0.1,1763
495,2.464454174041748,1.320546537839171,1.3342974935686995,1.197798325693478,5.397117614746094,2.6061801668856037,2.4800672832361443,2.931093454360962,2.687873155431058,2.5588229950016923,0:00:00.297000,32,0.1,1763
496,2.293221950531006,1.1500565794577158,1.1646763746349564,1.0233636796082788,5.245436668395996,2.6061801668856037,2.4800672832361443,2.9821996688842773,2.687873155431058,2.5588229950016923,0:00:00.383999,32,0.1,1763
497,1.669918417930603,1.428935757084709,1.4394704820089415,1.300632517209769,4.994699478149414,2.6061801668856037,2.4800672832361443,2.9640746116638184,2.687873155431058,2.5588229950016923,0:00:00.327002,32,0.1,1763
498,3.4795944690704346,1.7334610513368771,1.7417148484879914,1.6072126677705036,4.430205821990967,2.6061801668856037,2.4800672832361443,2.88960862159729,2.687873155431058,2.5588229950016923,0:00:00.263018,32,0.1,1763
499,2.1266441345214844,1.8091219296756726,1.8180936614670442,1.6831124424908805,4.272429943084717,2.6061801668856037,2.4800672832361443,2.897541046142578,2.687873155431058,2.5588229950016923,0:00:00.263982,32,0.1,1763
500,3.676023006439209,1.4943144297788118,1.5027876254440138,1.3678429116296562,4.239184379577637,2.6061801668856037,2.4800672832361443,2.987276554107666,2.687873155431058,2.5588229950016923,0:00:00.253999,32,0.1,1763
501,2.8111798763275146,1.500944748516855,1.512851647146905,1.381994262948601,4.270284652709961,2.6061801668856037,2.4800672832361443,2.9980974197387695,2.687873155431058,2.5588229950016923,0:00:00.256997,32,0.1,1763
502,2.970463752746582,1.7131536087781942,1.7495738394899623,1.5909369747087418,4.184836387634277,2.6061801668856037,2.4800672832361443,3.045898675918579,2.687873155431058,2.5588229950016923,0:00:00.230002,32,0.1,1763
503,2.2071847915649414,1.334070836795444,1.346842275125795,1.2126290814229457,4.2401123046875,2.6061801668856037,2.4800672832361443,3.2637763023376465,2.687873155431058,2.5588229950016923,0:00:00.268998,32,0.1,1763
504,4.005283832550049,1.7135654129265718,1.725734611965437,1.5909189115014326,4.2887282371521,2.6061801668856037,2.4800672832361443,3.3632025718688965,2.687873155431058,2.5588229950016923,0:00:00.235000,32,0.1,1763
505,2.325563430786133,1.5511226448006799,1.5662178078677362,1.4263083521887656,4.242547035217285,2.6061801668856037,2.4800672832361443,3.309770107269287,2.687873155431058,2.5588229950016923,0:00:00.239001,32,0.1,1763
506,2.865788698196411,2.277675552313615,2.3233931680967475,2.1514190909567033,4.1407060623168945,2.6061801668856037,2.4800672832361443,3.145087957382202,2.687873155431058,2.5588229950016923,0:00:00.245999,32,0.1,1763
507,2.2004339694976807,1.3545218181899346,1.3787630800326705,1.2329024030766784,4.061089992523193,2.6061801668856037,2.4800672832361443,3.016939163208008,2.687873155431058,2.5588229950016923,0:00:00.228997,32,0.1,1763
508,1.7469712495803833,1.5688458077829837,1.5777305328946685,1.4405188731639589,4.148717880249023,2.6061801668856037,2.4800672832361443,3.160541534423828,2.687873155431058,2.5588229950016923,0:00:00.236002,32,0.1,1763
509,2.0566577911376953,1.6711634151206654,1.6816290144132824,1.5522045506803697,4.013490200042725,2.6061801668856037,2.4800672832361443,3.283320188522339,2.687873155431058,2.5588229950016923,0:00:00.260998,32,0.1,1763
510,2.25276255607605,1.746244043179248,1.7554983033047549,1.6162735173315228,3.753213882446289,2.6061801668856037,2.4800672832361443,3.0037729740142822,2.687873155431058,2.5588229950016923,0:00:00.224002,32,0.1,1763
511,2.396662473678589,1.3464538222804598,1.3570260840194606,1.218254766546141,3.6618688106536865,2.6061801668856037,2.4800672832361443,2.9299769401550293,2.687873155431058,2.5588229950016923,0:00:00.245006,32,0.1,1763
512,2.8775815963745117,1.8879225813157468,1.903728608513374,1.7669972535948426,3.6209068298339844,2.6061801668856037,2.4800672832361443,3.0244698524475098,2.687873155431058,2.5588229950016923,0:00:00.252997,32,0.1,1763
513,2.661832094192505,1.8571537082857499,1.86844589619039,1.729912828628679,3.6863691806793213,2.6061801668856037,2.4800672832361443,3.245333194732666,2.687873155431058,2.5588229950016923,0:00:00.237998,32,0.1,1763
514,2.8700273036956787,1.7886554526774956,1.8037682720533008,1.6611015791910484,3.8758082389831543,2.6061801668856037,2.4800672832361443,3.1000494956970215,2.687873155431058,2.5588229950016923,0:00:00.239001,32,0.1,1763
515,3.0186710357666016,2.021180557643663,2.028518816549526,1.8971205059491334,3.590718984603882,2.6061801668856037,2.4800672832361443,2.9489965438842773,2.687873155431058,2.5588229950016923,0:00:00.231997,32,0.1,1763
516,3.3632118701934814,1.8495370371658277,1.860465604497572,1.7235439281296914,3.6659650802612305,2.6061801668856037,2.4800672832361443,3.0065362453460693,2.687873155431058,2.5588229950016923,0:00:00.276001,32,0.1,1763
517,1.7715582847595215,1.5083939527101728,1.5201574437911607,1.3831606684171733,3.888747453689575,2.6061801668856037,2.4800672832361443,3.064913272857666,2.687873155431058,2.5588229950016923,0:00:00.224000,32,0.1,1763
518,1.8672524690628052,1.4151704971107395,1.4314377563576808,1.304156374900308,3.9307305812835693,2.6061801668856037,2.4800672832361443,3.158874750137329,2.687873155431058,2.5588229950016923,0:00:00.220000,32,0.1,1763
519,2.289738178253174,2.0086170653762854,2.0172739929777657,1.8864163660839484,3.988649606704712,2.6061801668856037,2.4800672832361443,3.2318060398101807,2.687873155431058,2.5588229950016923,0:00:00.231002,32,0.1,1763
520,2.3820912837982178,1.6588387348352254,1.6642956243513485,1.5227242384358992,3.973689317703247,2.6061801668856037,2.4800672832361443,3.270277500152588,2.687873155431058,2.5588229950016923,0:00:00.253996,32,0.1,1763
521,2.396186351776123,1.6215267710869274,1.631737827289519,1.4962007119851701,3.817826271057129,2.6061801668856037,2.4800672832361443,3.2562735080718994,2.687873155431058,2.5588229950016923,0:00:00.219002,32,0.1,1763
522,2.693793773651123,1.7005717806734382,1.7135917569451082,1.5695716857050395,4.189657688140869,2.6061801668856037,2.4800672832361443,3.2632102966308594,2.687873155431058,2.5588229950016923,0:00:00.265000,32,0.1,1763
523,2.8184726238250732,2.1775762188739427,2.1836419759976593,2.0442755425059693,4.869968414306641,2.6061801668856037,2.4800672832361443,3.2421083450317383,2.687873155431058,2.5588229950016923,0:00:00.237005,32,0.1,1763
524,3.6524970531463623,1.6611067717020727,1.674076085561795,1.533738446553637,5.067977428436279,2.6061801668856037,2.4800672832361443,3.2014689445495605,2.687873155431058,2.5588229950016923,0:00:00.211993,32,0.1,1763
525,1.3732064962387085,1.2625312933567299,1.2770820774010039,1.1414745363498848,5.102532863616943,2.6061801668856037,2.4800672832361443,3.153529167175293,2.687873155431058,2.5588229950016923,0:00:00.243003,32,0.1,1763
526,1.971147060394287,1.4044287056571279,1.4211280936532242,1.2809814855258623,4.848494529724121,2.6061801668856037,2.4800672832361443,3.150700092315674,2.687873155431058,2.5588229950016923,0:00:00.235001,32,0.1,1763
527,2.730419158935547,1.4785489855059275,1.4853913268034395,1.3498774616059845,4.366245269775391,2.6061801668856037,2.4800672832361443,3.1036899089813232,2.687873155431058,2.5588229950016923,0:00:00.247999,32,0.1,1763
528,2.6933717727661133,1.3523620837943522,1.3680510735268476,1.2285511488238903,3.9408483505249023,2.6061801668856037,2.4800672832361443,3.0731451511383057,2.687873155431058,2.5588229950016923,0:00:00.244033,32,0.1,1763
529,3.9378490447998047,1.7507907955648712,1.7623227327374273,1.623599141045615,3.4597837924957275,2.6061801668856037,2.4800672832361443,3.0653457641601562,2.687873155431058,2.5588229950016923,0:00:00.279964,32,0.1,1763
530,2.237227201461792,1.4888019826043084,1.499050263739592,1.361047362154203,3.2510852813720703,2.6061801668856037,2.4800672832361443,3.1411240100860596,2.687873155431058,2.5588229950016923,0:00:00.244002,32,0.1,1763
531,3.162628173828125,1.3853663808512913,1.4018787226706715,1.2537460709912873,3.6598281860351562,2.6061801668856037,2.4800672832361443,3.1676700115203857,2.687873155431058,2.5588229950016923,0:00:00.226000,32,0.1,1763
532,2.551114320755005,1.481017978026806,1.4899921196536454,1.3520437071191107,4.164697170257568,2.6061801668856037,2.4800672832361443,3.2543914318084717,2.687873155431058,2.5588229950016923,0:00:00.234004,32,0.1,1763
533,4.191418170928955,1.2055302260730212,1.2172858245038936,1.090155823795529,4.988824367523193,2.6061801668856037,2.4800672832361443,3.318424701690674,2.687873155431058,2.5588229950016923,0:00:00.219996,32,0.1,1763
534,4.094005584716797,1.3634435504767097,1.3734062636409374,1.2441711399144753,5.535259246826172,2.6061801668856037,2.4800672832361443,3.4134316444396973,2.687873155431058,2.5588229950016923,0:00:00.260554,32,0.1,1763
535,3.9031240940093994,1.5006027703827103,1.5151402316990903,1.3706630013146408,5.038208484649658,2.6061801668856037,2.4800672832361443,3.2732181549072266,2.687873155431058,2.5588229950016923,0:00:00.266997,32,0.1,1763
536,2.74027156829834,1.5340021961388401,1.5535078902314052,1.403316720033239,4.233512878417969,2.6061801668856037,2.4800672832361443,3.1225125789642334,2.687873155431058,2.5588229950016923,0:00:00.244003,32,0.1,1763
537,2.240436315536499,1.7105304510587722,1.718324433953448,1.5769846997867443,3.8359992504119873,2.6061801668856037,2.4800672832361443,3.073970317840576,2.687873155431058,2.5588229950016923,0:00:00.235998,32,0.1,1763
538,2.026002883911133,1.6790587318206833,1.6969923965861589,1.551406069540937,3.6169862747192383,2.6061801668856037,2.4800672832361443,3.059701919555664,2.687873155431058,2.5588229950016923,0:00:00.255003,32,0.1,1763
539,2.261200189590454,1.6072546007874675,1.6149187642052865,1.4844299890953396,3.3477697372436523,2.6061801668856037,2.4800672832361443,2.968385696411133,2.687873155431058,2.5588229950016923,0:00:00.239996,32,0.1,1763
540,2.092757225036621,1.2744695312412884,1.288549282083933,1.1538875264399029,3.4751040935516357,2.6061801668856037,2.4800672832361443,2.961608409881592,2.687873155431058,2.5588229950016923,0:00:00.233000,32,0.1,1763
541,2.03383469581604,1.8430002772780645,1.8514449524947791,1.7236393752332655,3.6717333793640137,2.6061801668856037,2.4800672832361443,3.064462661743164,2.687873155431058,2.5588229950016923,0:00:00.258002,32,0.1,1763
542,2.0473036766052246,1.492862664416778,1.5065565423712313,1.3731024482724052,3.5470333099365234,2.6061801668856037,2.4800672832361443,3.20619797706604,2.687873155431058,2.5588229950016923,0:00:00.268999,32,0.1,1763
543,2.710049629211426,1.3916930230982107,1.4042705800825828,1.273278819787875,3.146068811416626,2.6061801668856037,2.4800672832361443,3.1155757904052734,2.687873155431058,2.5588229950016923,0:00:00.233000,32,0.1,1763
544,3.5320816040039062,1.5360466551233847,1.5471726795630292,1.4251154708245108,2.873596429824829,2.6061801668856037,2.4800672832361443,2.9884321689605713,2.687873155431058,2.5588229950016923,0:00:00.232003,32,0.1,1763
545,2.9660024642944336,1.4842033377156219,1.4943123858027956,1.358802013840399,2.886801242828369,2.6061801668856037,2.4800672832361443,2.9522247314453125,2.687873155431058,2.5588229950016923,0:00:00.241996,32,0.1,1763
546,2.668738842010498,1.6523638511120189,1.661046399707697,1.5230330056615555,3.6587131023406982,2.6061801668856037,2.4800672832361443,2.9795336723327637,2.687873155431058,2.5588229950016923,0:00:00.253001,32,0.1,1763
547,2.71828293800354,1.5841723318100582,1.5961586137202906,1.4563579657559655,4.19321346282959,2.6061801668856037,2.4800672832361443,2.934760808944702,2.687873155431058,2.5588229950016923,0:00:00.237004,32,0.1,1763
548,2.3401458263397217,1.4444355702771363,1.4646682076111546,1.3281193641225133,4.325498580932617,2.6061801668856037,2.4800672832361443,2.9115238189697266,2.687873155431058,2.5588229950016923,0:00:00.271997,32,0.1,1763
549,3.141507148742676,1.7683577142362774,1.7754787894725343,1.6377357418836438,4.3963189125061035,2.6061801668856037,2.4800672832361443,3.0801455974578857,2.687873155431058,2.5588229950016923,0:00:00.209002,32,0.1,1763
550,1.8115081787109375,1.4424364223470805,1.4530165887227109,1.3153610842985202,4.414906024932861,2.6061801668856037,2.4800672832361443,3.3984313011169434,2.687873155431058,2.5588229950016923,0:00:00.254000,32,0.1,1763
551,1.8275787830352783,1.3984962126120286,1.4105943395866212,1.2809919877535185,4.294864177703857,2.6061801668856037,2.4800672832361443,3.281374216079712,2.687873155431058,2.5588229950016923,0:00:00.235999,32,0.1,1763
552,3.7655344009399414,1.820381853072762,1.8288687319374686,1.6713523607280774,4.242716312408447,2.6061801668856037,2.4800672832361443,2.980504274368286,2.687873155431058,2.5588229950016923,0:00:00.236997,32,0.1,1763
553,1.8236148357391357,1.3483758695518553,1.3639486376427772,1.2181554655617444,4.733108043670654,2.6061801668856037,2.4800672832361443,3.0915865898132324,2.687873155431058,2.5588229950016923,0:00:00.258002,32,0.1,1763
554,3.0171847343444824,1.5354705351496825,1.5447656717388918,1.3962098700163623,4.770484924316406,2.6061801668856037,2.4800672832361443,3.420125722885132,2.687873155431058,2.5588229950016923,0:00:00.241002,32,0.1,1763
555,2.487560749053955,1.5244457873785395,1.5415904361866055,1.4052874775940696,4.770985126495361,2.6061801668856037,2.4800672832361443,3.5613274574279785,2.687873155431058,2.5588229950016923,0:00:00.279995,32,0.1,1763
556,2.586291551589966,1.5557963439946438,1.562268266444563,1.4383207455405724,4.501739978790283,2.6061801668856037,2.4800672832361443,3.334444999694824,2.687873155431058,2.5588229950016923,0:00:00.243001,32,0.1,1763
557,3.0155861377716064,1.6863313403822007,1.695885875915811,1.5580727190986523,4.18757963180542,2.6061801668856037,2.4800672832361443,3.072399854660034,2.687873155431058,2.5588229950016923,0:00:00.227565,32,0.1,1763
558,2.6001040935516357,1.4100868957193367,1.418978334610779,1.2747735863215832,4.114444255828857,2.6061801668856037,2.4800672832361443,2.911651849746704,2.687873155431058,2.5588229950016923,0:00:00.236018,32,0.1,1763
559,2.26603364944458,1.510047100366113,1.5283656759900128,1.3832118868742491,4.433086395263672,2.6061801668856037,2.4800672832361443,3.1274168491363525,2.687873155431058,2.5588229950016923,0:00:00.224978,32,0.1,1763
560,2.9828741550445557,1.91056205671841,1.925290404689543,1.7780438750965568,4.856134414672852,2.6061801668856037,2.4800672832361443,3.082934617996216,2.687873155431058,2.5588229950016923,0:00:00.254001,32,0.1,1763
561,3.105834484100342,1.400905866943727,1.4180933523918902,1.2737473117603992,5.162339687347412,2.6061801668856037,2.4800672832361443,3.048809289932251,2.687873155431058,2.5588229950016923,0:00:00.307996,32,0.1,1763
562,3.287641763687134,1.6895740463700675,1.6982965357196402,1.5639526856186887,4.921819686889648,2.6061801668856037,2.4800672832361443,3.096640110015869,2.687873155431058,2.5588229950016923,0:00:00.316004,32,0.1,1763
563,1.4900286197662354,1.1778166191551627,1.187315308862278,1.058663221292811,4.88942289352417,2.6061801668856037,2.4800672832361443,3.231679677963257,2.687873155431058,2.5588229950016923,0:00:00.267999,32,0.1,1763
564,2.0012876987457275,1.5012343848652392,1.5202186185657354,1.3758925171569627,4.846979141235352,2.6061801668856037,2.4800672832361443,3.347097396850586,2.687873155431058,2.5588229950016923,0:00:00.249999,32,0.1,1763
565,5.3640851974487305,1.8704442492327853,1.8681353788828523,1.7281855969940898,4.651765823364258,2.6061801668856037,2.4800672832361443,3.4588534832000732,2.687873155431058,2.5588229950016923,0:00:00.251004,32,0.1,1763
566,3.1751956939697266,1.463303048022658,1.4761584542123984,1.3269130144931887,4.447828769683838,2.6061801668856037,2.4800672832361443,3.4383163452148438,2.687873155431058,2.5588229950016923,0:00:00.230997,32,0.1,1763
567,3.1188154220581055,1.7609230174690587,1.7872594113721396,1.645698091878236,3.9291985034942627,2.6061801668856037,2.4800672832361443,3.1238269805908203,2.687873155431058,2.5588229950016923,0:00:00.229999,32,0.1,1763
568,1.2991881370544434,1.0548270849601777,1.0799122636346707,0.9441798453144058,3.868504524230957,2.6061801668856037,2.4800672832361443,3.1898889541625977,2.687873155431058,2.5588229950016923,0:00:00.286000,32,0.1,1763
569,3.737285614013672,1.4559886351899283,1.4667633020041304,1.3290302563663996,4.1944355964660645,2.6061801668856037,2.4800672832361443,3.52858304977417,2.687873155431058,2.5588229950016923,0:00:00.230001,32,0.1,1763
570,2.718334197998047,1.1826317425290116,1.2036014109690611,1.057388025349315,4.397533416748047,2.6061801668856037,2.4800672832361443,3.5729873180389404,2.687873155431058,2.5588229950016923,0:00:00.226997,32,0.1,1763
571,2.099320411682129,1.1251072755029625,1.1433283279609547,0.9953573538704111,4.638941764831543,2.6061801668856037,2.4800672832361443,3.257601499557495,2.687873155431058,2.5588229950016923,0:00:00.237000,32,0.1,1763
572,1.912827491760254,1.333719660192208,1.3480287759491196,1.2086327112643103,5.6919026374816895,2.6061801668856037,2.4800672832361443,3.012366771697998,2.687873155431058,2.5588229950016923,0:00:00.267005,32,0.1,1763
573,2.19073748588562,1.4061802530174377,1.4168370740702934,1.2750689997663334,6.602560043334961,2.6061801668856037,2.4800672832361443,3.124087333679199,2.687873155431058,2.5588229950016923,0:00:00.249999,32,0.1,1763
574,2.0784683227539062,1.3476059295262535,1.3588218668439014,1.2275177923962406,7.206804275512695,2.6061801668856037,2.4800672832361443,3.183098793029785,2.687873155431058,2.5588229950016923,0:00:00.298027,32,0.1,1763
575,3.1467490196228027,0.9723381756764669,0.9902755089964693,0.84724411842019,7.402440071105957,2.6061801668856037,2.4800672832361443,3.207920789718628,2.687873155431058,2.5588229950016923,0:00:00.258995,32,0.1,1763
576,2.736889362335205,1.3267419139702614,1.340082049402287,1.1934522919102266,7.136573314666748,2.6061801668856037,2.4800672832361443,3.1423091888427734,2.687873155431058,2.5588229950016923,0:00:00.238999,32,0.1,1763
577,4.424807548522949,1.2342819589678387,1.2517331767655793,1.111362920490809,6.139199733734131,2.6061801668856037,2.4800672832361443,3.033756732940674,2.687873155431058,2.5588229950016923,0:00:00.256004,32,0.1,1763
578,3.482410192489624,1.993045976296371,1.9993815906420596,1.8696229269358398,5.7178215980529785,2.6061801668856037,2.4800672832361443,3.0755763053894043,2.687873155431058,2.5588229950016923,0:00:00.227001,32,0.1,1763
579,2.6298515796661377,1.528869412427992,1.5426142424924645,1.4099640340045367,5.581920623779297,2.6061801668856037,2.4800672832361443,3.217163562774658,2.687873155431058,2.5588229950016923,0:00:00.227997,32,0.1,1763
580,1.804012656211853,1.4596857882227234,1.4736297100324736,1.340889518444434,5.351375579833984,2.6061801668856037,2.4800672832361443,3.1356332302093506,2.687873155431058,2.5588229950016923,0:00:00.254001,32,0.1,1763
581,1.0607761144638062,1.0033154212699489,1.0229826045333028,0.8834240394256645,5.153879642486572,2.6061801668856037,2.4800672832361443,3.040536880493164,2.687873155431058,2.5588229950016923,0:00:00.284041,32,0.1,1763
582,4.9528489112854,1.1858268735448487,1.1984960331905197,1.0575495894856366,4.815346717834473,2.6061801668856037,2.4800672832361443,3.046870231628418,2.687873155431058,2.5588229950016923,0:00:00.245958,32,0.1,1763
583,2.9809226989746094,1.285509054486832,1.3015330437501986,1.1686759989325748,4.463315963745117,2.6061801668856037,2.4800672832361443,3.0623998641967773,2.687873155431058,2.5588229950016923,0:00:00.223001,32,0.1,1763
584,4.704904556274414,1.7036766550655393,1.7125305335367207,1.5807329351549309,4.199846267700195,2.6061801668856037,2.4800672832361443,3.0583107471466064,2.687873155431058,2.5588229950016923,0:00:00.244001,32,0.1,1763
585,3.5796151161193848,1.731071900644893,1.7501230556584622,1.6086365473347874,3.858346939086914,2.6061801668856037,2.4800672832361443,3.037388324737549,2.687873155431058,2.5588229950016923,0:00:00.224999,32,0.1,1763
586,2.3460302352905273,1.2137671297141859,1.2279380724349074,1.0809934675717126,4.131113529205322,2.6061801668856037,2.4800672832361443,3.0412516593933105,2.687873155431058,2.5588229950016923,0:00:00.236000,32,0.1,1763
587,2.3729143142700195,1.6244568032471203,1.6325291402150988,1.4994090021640525,4.859965801239014,2.6061801668856037,2.4800672832361443,3.036503314971924,2.687873155431058,2.5588229950016923,0:00:00.281999,32,0.1,1763
588,2.215825080871582,1.176946769351448,1.1872993209036569,1.050743047897038,5.541666507720947,2.6061801668856037,2.4800672832361443,3.019141674041748,2.687873155431058,2.5588229950016923,0:00:00.242003,32,0.1,1763
589,4.643209457397461,1.4956864815446933,1.5033831202488144,1.3798689926635248,5.685561180114746,2.6061801668856037,2.4800672832361443,3.015268087387085,2.687873155431058,2.5588229950016923,0:00:00.218998,32,0.1,1763
590,2.5559802055358887,1.3825933573379696,1.3944135796827717,1.2708554794928035,5.46497917175293,2.6061801668856037,2.4800672832361443,3.0684380531311035,2.687873155431058,2.5588229950016923,0:00:00.241998,32,0.1,1763
591,6.980527400970459,1.883051395413077,1.8921136052835723,1.7269174773511622,4.831399917602539,2.6061801668856037,2.4800672832361443,3.0022361278533936,2.687873155431058,2.5588229950016923,0:00:00.247003,32,0.1,1763
592,1.897648811340332,1.4751644311548495,1.4900048621517659,1.3568950128772979,4.4208831787109375,2.6061801668856037,2.4800672832361443,2.966141700744629,2.687873155431058,2.5588229950016923,0:00:00.246999,32,0.1,1763
593,3.57077693939209,1.8114472060040385,1.8199657554894546,1.684985172069472,4.223721981048584,2.6061801668856037,2.4800672832361443,2.9911553859710693,2.687873155431058,2.5588229950016923,0:00:00.238998,32,0.1,1763
594,2.0895206928253174,1.658878447365889,1.67397874593112,1.5409878238423595,4.0567755699157715,2.6061801668856037,2.4800672832361443,2.9555575847625732,2.687873155431058,2.5588229950016923,0:00:00.264002,32,0.1,1763
595,4.742777347564697,0.9751630367262961,0.9925046815181962,0.8523856118197135,3.9549694061279297,2.6061801668856037,2.4800672832361443,2.996309280395508,2.687873155431058,2.5588229950016923,0:00:00.258004,32,0.1,1763
596,2.9075355529785156,1.2237636267508054,1.2402783348120048,1.097323053267807,4.282395839691162,2.6061801668856037,2.4800672832361443,3.020277976989746,2.687873155431058,2.5588229950016923,0:00:00.238999,32,0.1,1763
597,2.592238187789917,1.1948461999721824,1.2063079918017432,1.0761935874773576,5.270749092102051,2.6061801668856037,2.4800672832361443,3.0352067947387695,2.687873155431058,2.5588229950016923,0:00:00.253996,32,0.1,1763
598,2.622204542160034,1.2316376718509765,1.246664420667206,1.0953734692079884,6.103067398071289,2.6061801668856037,2.4800672832361443,3.080312728881836,2.687873155431058,2.5588229950016923,0:00:00.227005,32,0.1,1763
599,4.687649250030518,1.9907611334289994,2.0021069372348945,1.8643598316524592,5.916602611541748,2.6061801668856037,2.4800672832361443,3.1026623249053955,2.687873155431058,2.5588229950016923,0:00:00.244995,32,0.1,1763
600,3.259640693664551,1.7029959992140178,1.7130930271671454,1.5626943204699375,5.227915287017822,2.6061801668856037,2.4800672832361443,3.094092607498169,2.687873155431058,2.5588229950016923,0:00:00.289998,32,0.1,1763
601,3.0956971645355225,1.4328895744633967,1.4466814430023809,1.3081751612969739,4.703191757202148,2.6061801668856037,2.4800672832361443,3.073970317840576,2.687873155431058,2.5588229950016923,0:00:00.270001,32,0.1,1763
602,3.272989511489868,1.865381139662393,1.8749645574822176,1.7475122963370098,3.9378819465637207,2.6061801668856037,2.4800672832361443,3.102419853210449,2.687873155431058,2.5588229950016923,0:00:00.234004,32,0.1,1763
603,1.80484938621521,1.1982181546990072,1.2208841578273235,1.0636461455394712,3.8511250019073486,2.6061801668856037,2.4800672832361443,3.181211233139038,2.687873155431058,2.5588229950016923,0:00:00.222997,32,0.1,1763
604,1.8103160858154297,1.4050262120181183,1.4148674547103306,1.293492440151295,3.913379430770874,2.6061801668856037,2.4800672832361443,3.2109858989715576,2.687873155431058,2.5588229950016923,0:00:00.231001,32,0.1,1763
605,3.353381633758545,1.6682060099086724,1.6783314404237917,1.5424903108723003,3.7828149795532227,2.6061801668856037,2.4800672832361443,3.1368143558502197,2.687873155431058,2.5588229950016923,0:00:00.243999,32,0.1,1763
606,1.4385370016098022,1.0292004469508245,1.048291587410659,0.9075646218309843,3.7503623962402344,2.6061801668856037,2.4800672832361443,3.0679430961608887,2.687873155431058,2.5588229950016923,0:00:00.246000,32,0.1,1763
